"id","index","type","score","date","speaker","party","function","role","paragraphs_count","house","highlight text"
"nl.proc.ob.d.h-tk-20072008-1773-1802.1.18.1","nl.proc","speech",0.011825909,"2007-11-15","Ouwehand","PvdD","Mevrouw","mp",14,"commons"," dierproeven zijn zeer zware voorwaarden <em>verbonden</em>, terwijl de dierproeven zelf niet gevalideerd zijn of hoeven te zijn. Dierproeven worden beschouwd als de gouden standaard, niet omdat daar een wetenschappelijke basis voor is, maar vanwege het simpele feit dat ze altijd al zijn gebruikt. Alternatieven die worden ontwikkeld, zijn in veel gevallen"
"nl.proc.ob.d.h-tk-20082009-1021-1034.1.4.1","nl.proc","speech",0.011825909,"2008-10-22","Agema","PVV","Mevrouw","mp",7,"commons"," of andere wijze <em>verbonden</em> met het managementadviesbureau Boer & Croon, een bureau dat baat heeft bij deze fusie. Zo werkte ook een lid van de commissie-IJsselmeerziekenhuizen, de heer Lodewick, bij Boer & Croon. Hoe kan het nu dat die zelfde mijnheer Lodewick nu de onafhankelijke deskundige is die het adviesrapport schrijft voor minister Klink dat"
"nl.proc.ob.d.h-tk-20092010-53-4831.1.5.1","nl.proc","speech",0.011825909,"2010-02-10","Azough","GroenLinks","Mevrouw","mp",4,"commons","Voorzitter. Per jaar worden honderden kinderen met zware problemen geplaatst in instellingen in het buitenland. Dat kan positief uitpakken omdat zij dan uit hun negatieve omgeving komen en aan hun gedrag kunnen werken. Uit het inspectierapport dat wij vandaag bespreken, blijken er echter ook duidelijke risico's aan <em>verbonden</em> te zitten. Het"
"nl.proc.ob.d.h-tk-20122013-15-7.1.7.1","nl.proc","speech",0.011825909,"2012-10-25","Elias","VVD","De heer","mp",3,"commons"," kennisplatform en het feit dat de openstellingsvergunning uiteindelijk door de gemeente wordt afgegeven. Op die vragen is in de voorbereiding bevredigend geantwoord. Wel stel ik hier een principiële vraag. Hoe wordt ervoor gewaakt dat wij doorslaan? Hoogleraar Ira Helsloot, <em>verbonden</em> aan de Radboud Universiteit Nijmegen, wees er in zijn oratie op vrijdag 21"
"nl.proc.ob.d.h-tk-20052006-4296-4321.1.6.5","nl.proc","speech",0.011825909,"2006-04-06","Van der Staaij","SGP","De heer","mp",4,"commons"," berokkend. De minister heeft erkend dat de informatievoorziening aan de Kamer onvoldoende is geweest. Zij heeft dit zelf ook hoog opgenomen en er consequenties aan <em>verbonden</em> voor een aantal ambtenaren. Maar de vraag blijft bij ons toch hangen of het de minister niet zou passen hieraan ook persoonlijke consequenties te verbinden. De minister houdt de"
"nl.proc.ob.d.h-tk-20082009-4191-4223.1.6.45","nl.proc","speech",0.011825909,"2009-02-04","Pechtold","D66","De heer","mp",3,"commons","Anders dan bij een parlementaire enquête kan de commissie-Davids niet onder ede horen en getuigen niet dwingen voor haar te verschijnen. Voor andere buitenlandse onderzoeken over Irak bleek dit een groot probleem. Toen in het Europees Parlement een onderzoek naar de met Irak <em>verbonden</em> CIA-vluchten en rendition-praktijken aan de orde was, bleek De"
"nl.proc.ob.d.h-tk-20072008-3505-3536.1.10.1","nl.proc","speech",0.011825909,"2008-01-30","Fritsma","PVV","De heer","mp",5,"commons"," van aan te trekken. Ik vraag de minister wat voor zin deze verklaring heeft, nu er geen sancties zijn <em>verbonden</em> aan het niet naleven ervan. Daarnaast is het vreemd dat pas in het stadium van de naturalisatie gevraagd wordt om de Nederlandse rechtsorde te respecteren. Dit dient daarentegen meteen na binnenkomst in Nederland te gebeuren. Ik vraag de"
"nl.proc.ob.d.h-tk-20112012-16-12.1.5.7","nl.proc","speech",0.011825909,"2011-10-27","Eijsink","PvdA","Mevrouw","mp",5,"commons",". Al deze mensen hebben zich <em>verbonden</em> aan deze wet. Dat betekent dat diezelfde volksvertegenwoordiging aanspreekbaar is en zal blijven op de inhoud van de wet. Aangezien Nederland en de Nederlandse politiek min of meer onbenoemd altijd al solidair waren met de veteranen, krijgt de solidariteit in de vorm van deze wet ook een heel uitgesproken"
"nl.proc.ob.d.h-tk-20102011-47-5.1.14.3","nl.proc","speech",0.011825909,"2011-02-02","Dijkgraaf","SGP","De heer","mp",7,"commons"," in Nederland per se twee nodig? Dit wetsvoorstel voorziet in een bevoegdheid voor de burgemeester om een verzoek te doen aan de Raad voor de Kinderbescherming. Normaal is zo'n verzoek <em>verbonden</em> aan een probleem met betrekking tot de openbare orde. Daarvan is hier echter hier geen sprake, tenzij wij het vergroten naar Gouda. Dat laatste lijkt mij"
"nl.proc.ob.d.h-tk-20122013-71-4.1.8.1","nl.proc","speech",0.011825909,"2013-04-04","Servaes","PvdA","De heer","mp",3,"commons","Voorzitter. Wij spreken in dit huis vaak over het Midden-Oosten, over China, over Rusland, over de Europese Unie en over andere internationale organisaties. Wij spreken echter vrij zelden over onze directe buren, over de landen waarmee wij een geschiedenis delen en geografisch altijd <em>verbonden</em> zullen blijven, ingeklemd als wij gedrieën liggen"
"nl.proc.ob.d.h-tk-20102011-86-5.1.5.1","nl.proc","speech",0.011825909,"2011-05-26","Van der Burg","VVD","Mevrouw","mp",3,"commons"," daarvoor verantwoordelijk? Wat zijn de consequenties voor de leveranciers? Het maakt mij niet uit of het vriendjes, ouders of eventueel personeelsleden zijn. Mevrouw Van Toorenburg heeft hier wat over gezegd, maar het moet uitgezocht worden hoe ze eraan komen. Er moeten ook consequenties aan <em>verbonden</em> worden. Dit onderzoek is drie maanden geleden"
"nl.proc.ob.d.h-tk-20122013-58-13.1.4.1","nl.proc","speech",0.011825909,"2013-03-06","Van Tongeren","GroenLinks","Mevrouw","mp",5,"commons"," brandstoffen zijn dus duur. Wij zien ook dat door de jacht op moeilijk bereikbare fossiele voorraden, met de gezondheidskosten die eraan <em>verbonden</em> zijn en de toenemende vraag, de prijs alleen maar gaat oplopen. Onze minister is dol op kostenefficiëntie van schone energie. Ik zou deze minister willen uitnodigen om met een doorkijkje te komen naar"
"nl.proc.ob.d.h-tk-20122013-55-8.1.32.1","nl.proc","speech",0.011825909,"2013-02-27","Segers","ChristenUnie","De heer","mp",9,"commons"," aan <em>verbonden</em>? Kan de minister-president toezeggen dat de minister voor Buitenlandse Handel hier absolute prioriteit aan geeft en dat Nederland op dit dossier een voortrekkersrol zal vervullen binnen Europa? Dank voor de inzet met betrekking tot Egypte. Ik neem aan dat vanaf nu inderdaad het uitgangspunt is en blijft dat alleen goed gedrag wordt"
"nl.proc.ob.d.h-tk-20082009-1741-1766.1.8.1","nl.proc","speech",0.011825909,"2008-11-11","Bouchibti","PvdA","Mevrouw","mp",6,"commons"," ook belangrijk dat er aandacht is voor het belang van het kind na de scheiding. De praktijk wijst uit dat mensen niet eeuwig bij elkaar kunnen blijven en niet eeuwig met elkaar <em>verbonden</em> zijn. Nog steeds is onze indruk – het is meer dan een indruk – dat er niet in elke provincie begeleidende omgang is. De minister geeft dit aan in de Gezinsnota"
"nl.proc.ob.d.h-tk-20072008-3558-3565.1.6.1","nl.proc","speech",0.011825909,"2008-01-31","Omtzigt","CDA","De heer","mp",11,"commons"," door duidelijke informatie en gespreide betaling; van mening dat de AOW een verzekeringsstelsel is waarbij premiebetaling (naar draagkracht) en de opbouw van rechten onlosmakelijk met elkaar <em>verbonden</em> zijn; overwegende dat velen in het verleden door onbekendheid geen gebruik hebben kunnen maken van de inkoopregeling AOW en daarom nu geen recht op een"
"nl.proc.ob.d.h-tk-20122013-101-14.1.6.32","nl.proc","speech",0.011825909,"2013-06-27","Van der Steur","VVD","De heer","mp",4,"commons"," voordelen aan <em>verbonden</em> zijn, maar dat het daarnaast lastig is om te bewijzen wat het oplevert. Eveneens ben ik blij dat de staatssecretaris heeft aangegeven dat hij zal spreken over de verlenging van het sociaal plan en daarbij de aspecten van de sbf-regeling zal meenemen. Ook ik heb gezien dat zich daarmee zeer recent een aantal grote problemen"
"nl.proc.ob.d.h-tk-20092010-82-6955.1.14.1","nl.proc","speech",0.011825909,"2010-05-11","Van der Vlies","SGP","De heer","mp",7,"commons"," besluitvorming. De Kamer ging akkoord met een steunpakket voor Griekenland, met alle risico's die daaraan <em>verbonden</em> zijn. We waren nog niet thuis, of er bleek paniek te ontstaan vanwege vermeende of werkelijke speculaties over de euro. De minister van Financiën spreekt in de brief die wij hierover hebben gekregen van een uitslaande brand die snel en adequaat"
"nl.proc.ob.d.h-tk-20072008-5828-5847.1.11.1","nl.proc","speech",0.011825909,"2008-05-14","Çörüz","CDA","De heer","mp",4,"commons"," aspecten aan opsporing zijn <em>verbonden</em>, kom je er simpelweg met zes maanden niet uit. Ik moet er niet aan denken dat er in de Kamer een debat nodig is over mensen die wellicht onterecht worden beschuldigd, maar zich niet meer kunnen beroepen op de bronnen omdat de termijn van zes maanden voorbij is en de bronnen zijn vernietigd. Dat zou heel jammer"
"nl.proc.ob.d.h-tk-20082009-5555-5579.1.5.1","nl.proc","speech",0.011825909,"2009-03-31","De Pater-van der Meer","CDA","Mevrouw","mp",5,"commons"," onrechtvaardigheden zouden kunnen blijken, maar het moet gezegd dat het feit dat ex-partners vanwege alimentatieverplichtingen soms nog gedurende twaalf jaar aan elkaar <em>verbonden</em> blijven terwijl de huwelijksband allang is verbroken, het perspectief op een nieuwe start in het leven, toch behoorlijk in de schaduw van de verbroken band zet. Dat regelmatige betaling van"
"nl.proc.ob.d.h-tk-20052006-2754-2767.1.6.3","nl.proc","speech",0.011825909,"2006-01-26","Weisglas","null","De heer","mp",6,"commons"," belastingenplannen zijn onlosmakelijk <em>verbonden</em> met de begrotingscyclus die loopt van prinsjesdag tot en met de begrotingsbehandelingen. Deze cyclus moet voor het kerstreces afgerond zijn. Als men door middel van een burgerinitiatief in deze cyclus kan inbreken, zou dat verwarrend werken. Bovendien wekken wij daarmee verwachtingen die niet"
"nl.proc.ob.d.h-tk-20072008-1894-1913.1.8.20","nl.proc","speech",0.011825909,"2007-11-20","Bouchibti","PvdA","Mevrouw","mp",4,"commons"," Arbeid afgelopen zomer in kaart gebracht wat er bekend is over sociale uitsluiting bij kinderen. Dat bleek heel weinig te zijn. De kennis die er is, is fragmentarisch en bovendien gebaseerd op zulke kleine steekproeven dat er geen steekhoudende conclusies aan kunnen worden <em>verbonden</em>. Daarom vraagt de fractie van de Partij van de Arbeid de minister"
"nl.proc.ob.d.h-tk-20112012-35-30.1.7.17","nl.proc","speech",0.011825909,"2011-12-13","Huizing","VVD","De heer","mp",3,"commons"," betreft onlosmakelijk <em>verbonden</em> met de plicht om alle inspanningen te plegen om een baan te vinden. Alleen degenen die écht niet kunnen werken, kunnen rekenen op een sociaal vangnet. Meer mensen aan het werk en minder mensen met een uitkering. Dat is waar de VVD de komende jaren stevig op zal inzetten. Ook het kabinet zet in op het aanboren van het"
"nl.proc.ob.d.h-tk-20082009-3827-3855.1.11.1","nl.proc","speech",0.011825909,"2009-01-21","Van der Vlies","SGP","De heer","mp",6,"commons"," bezig met grootse vergezichten, meer dan met de bekende governanceregels. De raad van commissarissen heeft niet op tijd hard aan de rem getrokken. Dat geeft te denken. Blijkbaar was de cultuur zodanig dat de checks and balances al jaren in onbalans waren geraakt. Welke consequenties worden er aan dit mismanagement <em>verbonden</em>? Zijn er ook nog"
"nl.proc.ob.d.h-tk-20102011-42-5.1.7.1","nl.proc","speech",0.011825909,"2011-01-20","Schouw","D66","De heer","mp",4,"commons"," compliment, want het heeft echt een topprestatie geleverd. Mogelijke uitbreidingen van het supersnelrecht zijn wat de fractie van D66 betreft dan ook mogelijk, maar wel onder stringente voorwaarden. Wij staan hier namelijk niet bij de groenteboer om een extra pond aardappelen te kopen. Er moeten daaraan dus stringente voorwaarden <em>verbonden</em> zijn"
"nl.proc.ob.d.h-tk-20072008-3696-3717.1.6.5","nl.proc","speech",0.011825909,"2008-02-06","Willemse-van der Ploeg","CDA","Mevrouw","mp",6,"commons"," ontstaat dat ouderen alleen een kostenpost zijn. Ook al zijn er kosten aan de vergrijzing <em>verbonden</em>, het is goed dat de kostenkant in de beeldvorming reëel is. In het rapport Lang zullen wij leven staat dat volgens de trendanalyse de zorgkosten met 2% per jaar stijgen en dat daarvan 0,6% tot 0,7% ten laste komt van de vergrijzing. Als die"
"nl.proc.ob.d.h-tk-20082009-4514-4535.1.7.1","nl.proc","speech",0.011825909,"2009-02-18","Wilders","PVV","De heer","mp",8,"commons"," blijkt ook selectief te zijn. Mahmud Suleiman Ahmed Aburide, <em>verbonden</em> aan Al Qaida, iemand die geld inzamelt voor jihadistische organisaties, was wel welkom in Engeland, zelfs als gast in het Britse parlement. Demonstraties ter ondersteuning van de terreurorganisatie Hamas worden ook gewoon toegestaan door de Britse regering. Een popgroep die zingt"
"nl.proc.ob.d.h-tk-20112012-55-13.1.12.1","nl.proc","speech",0.011825909,"2012-02-16","Jacobi","PvdA","Mevrouw","mp",8,"commons"," motie indienen. Wij krijgen straks de wet houdbaarheid overheidsfinanciën, die ook het Provinciefonds zal betreffen. De fractie van de Partij van de Arbeid verzoekt om ingrepen in investeringen en investeringsstops niet dit akkoord te laten betreffen, voor zover er nog investeringen mogelijk zijn. Dit Natuurakkoord is onlosmakelijk <em>verbonden</em> met de"
"nl.proc.ob.d.h-tk-20112012-55-13.1.26.1","nl.proc","speech",0.011825909,"2012-02-16","Wiegman-van Meppelen Scheppink","ChristenUnie","Mevrouw","mp",33,"commons"," Scheppink en Jacobi. Naar mij blijkt, wordt de indiening ervan voldoende ondersteund. Zij krijgt nr. 161 (30825) . Motie De Kamer, gehoord de beraadslaging, overwegende dat de regering zich met een handtekening onder de Europese Landschapsconventie en een green deal met IUCN <em>verbonden</em> heeft aan biodiversiteits- en landschapsdoelstellingen; overwegende"
"nl.proc.ob.d.h-tk-20112012-18-3.1.8.12","nl.proc","speech",0.011825909,"2011-11-02","Koppejan","CDA","De heer","mp",5,"commons"," programmaonderzoek is nauw <em>verbonden</em> met de Nederlandse universiteiten en kennisinstellingen. Het CDA wil voorstellen om het als denktank en meetinstituut naast de topsectoren te laten functioneren. Op die manier kan goed bekeken worden wat de innovatiecontracten in de verschillende topsectoren opleveren en wat er met de innovatiegelden gebeurt. Daarnaast kan"
"nl.proc.ob.d.h-tk-20112012-68-26.1.10.1","nl.proc","speech",0.011825909,"2012-03-27","Slob","ChristenUnie","De heer","mp",5,"commons"," de vraag of die inzet voor een gezonde leefstijl en een sportieve samenleving moet worden <em>verbonden</em> aan een poging om de Olympische Spelen van 2028 hiernaartoe te halen, of daarnaar toe te werken. Mijn fractie is daar al open over geweest en heeft dit ook al bij de begrotingsbehandeling gezegd: wij vinden dat die zaken niet direct hoeven samen te"
"nl.proc.ob.d.h-tk-20072008-364-381.1.8.1","nl.proc","speech",0.011825909,"2007-09-27","Van Raak","SP","De heer","mp",5,"commons"," met drugs <em>verbonden</em> criminaliteit doen elke dag hun vernietigende werk in de kwetsbare Antilliaanse en Arubaanse samenlevingen. De Kustwacht doet hier bijzonder goed werk. Het feit dat de Kustwacht meer wordt ingezet en dat een walradersysteem voor de benedenwindse eilanden is geïnstalleerd, zijn bemoedigende tekenen van een serieuze aanpak. In het"
"nl.proc.ob.d.h-tk-20122013-47-6.1.11.1","nl.proc","speech",0.011825909,"2013-01-31","Van der Staaij","SGP","De heer","mp",3,"commons"," wetsvoorstel. Ik werd namelijk aan het denken gezet door het vrij kritische advies van de Raad van State. Is het wel helemaal de juiste methode; zijn er geen grote nadelen aan <em>verbonden</em>? Wij spreken er allemaal over dat we vanuit Den Haag niet telkens met nieuwe regels en verplichtingen moeten komen en dat de bureaucratie verminderd moet worden"
"nl.proc.ob.d.h-tk-20122013-89-8.1.5.1","nl.proc","speech",0.011825909,"2013-05-30","Van Ojik","GroenLinks","De heer","mp",5,"commons"," daaraan onvermijdelijk <em>verbonden</em> bezuinigingen misschien eens over de sociale norm en de daarbij behorende publieke taak hebben? Is het kabinet bereid, zo vraag ik de minister, om het totaal overeengekomen bezuinigingspakket nog eens tegen het licht te houden om te bezien of andere keuzes misschien tot minder vernietiging van banen leiden? Is de"
